profile,phase,model_name,emotion,layer,head,head_spec,alpha,comparison,metric_name,paired,n_baseline,n_patched,n_effective,mean_baseline,mean_patched,std_baseline,std_patched,mean_diff,cohen_d,ci_lower,ci_upper,effect_size_ci_lower,effect_size_ci_upper,t_statistic,p_value,p_value_bonferroni,p_value_fdr,significant_bonferroni,significant_fdr,power
baseline,head_screening,llama3_8b,,6.0,18.0,,,screened_vs_baseline,goemotions.nervousness,True,50,50,50,0.0011767496167703938,0.0013109323866774504,0.0025945181256113036,0.002870570834945445,0.00013418276990705635,0.16745725422052968,-1.3837887132467585e-05,0.00036038144445774356,-0.23835093615280273,0.29368751508153823,1.1841016001821614,0.24208510009376275,1.0,0.6584017960734097,False,False,0.21304971973232706
baseline,head_screening,llama3_8b,,6.0,18.0,,,screened_vs_baseline,goemotions.neutral,True,50,50,50,0.3140561461960897,0.321204469720833,0.3458216179773367,0.3507238280662327,0.007148323524743319,0.10963536413680101,-0.010711866090074183,0.025961169545073017,-0.19065397371916096,0.3414320940830258,0.775239094389884,0.4419237499373879,1.0,0.693213725391981,False,False,0.11836557995149964
baseline,head_screening,llama3_8b,,6.0,18.0,,,screened_vs_baseline,goemotions.optimism,True,50,50,50,0.016062150682264475,0.015912456816004124,0.0324056772586771,0.03244996573209792,-0.00014969386626034975,-0.09931054148784772,-0.0006060817601974122,0.00021541072285617674,-0.3050620901262883,0.23464799018104465,-0.7022315732936508,0.48585733806011244,1.0,0.6132036488282706,False,False,0.10583348614903222
baseline,head_screening,llama3_8b,,6.0,18.0,,,screened_vs_baseline,goemotions.pride,True,50,50,50,0.0013107563436642522,0.001288291143355309,0.0024861857453098157,0.002440771393852454,-2.2465200308943168e-05,-0.1774053516863582,-6.20999843304162e-05,7.247911318700055e-06,-0.35516177667842735,0.12550097394940643,-1.254445271962082,0.21563121425710147,1.0,0.2804958884645222,False,False,0.23339756239614123
baseline,head_screening,llama3_8b,,6.0,18.0,,,screened_vs_baseline,goemotions.realization,True,50,50,50,0.01726896876061801,0.017038955060415903,0.04490809565501806,0.04437663589974998,-0.00023001370020210742,-0.10428505183552503,-0.0007754889640491455,0.0004225022826576598,-0.45731582208629423,0.14506382753617034,-0.7374066732929037,0.4643917163098329,1.0,0.6461102139962892,False,False,0.11170589638678867
baseline,head_screening,llama3_8b,,6.0,18.0,,,screened_vs_baseline,goemotions.relief,True,50,50,50,0.002134599369164789,0.0023602015879441753,0.004152856819508445,0.004183595776867625,0.00022560221877938603,0.15675775363392852,-9.07588434220088e-05,0.0006869134282242155,-0.26562554074514055,0.30159715417539296,1.1084447059812104,0.27308091837559123,1.0,0.4121976126424019,False,False,0.19244489716952967
baseline,head_screening,llama3_8b,,6.0,18.0,,,screened_vs_baseline,goemotions.remorse,True,50,50,50,0.018001044730808644,0.01801245471706352,0.12452799053953087,0.12452638498369017,1.1409986254875549e-05,0.0936428526869318,-1.170487353738281e-05,5.066152139261248e-05,-0.28680206773008504,0.25075710341313223,0.6621549614458239,0.5109742936206019,1.0,0.8453091591572575,False,False,0.09951616557585756
baseline,head_screening,llama3_8b,,6.0,18.0,,,screened_vs_baseline,goemotions.sadness,True,50,50,50,0.0025621069607586833,0.0036844374925567537,0.007956744477608696,0.011046086315578607,0.0011223305317980704,0.16161970744005216,-5.513831247299095e-05,0.0032511331617461107,-0.28711656763802673,0.2863603224500356,1.142823911042468,0.2586649660096947,1.0,0.5105757172958776,False,False,0.20164034278397358
baseline,head_screening,llama3_8b,,6.0,18.0,,,screened_vs_baseline,goemotions.surprise,True,50,50,50,0.006578771416388918,0.006476838347298326,0.03217048158497542,0.032198550008710865,-0.00010193306909059174,-0.24292068206192086,-0.00022113898868701652,4.0954529504233104e-06,-0.4298913144732036,-0.002156698634029465,-1.7177086157644557,0.09216422195721706,1.0,0.39709099124225944,False,False,0.3914401125863083
baseline,head_screening,llama3_8b,,6.0,18.0,,,screened_vs_baseline,politeness.NEUTRAL,True,50,50,50,0.9330861557088792,0.9400847089849412,0.21679882454609253,0.21278960713318934,0.006998553276062012,0.14211397679242616,-2.6971697807312015e-06,0.02095410397648811,-0.0602864544873591,0.29198254100043647,1.0048975669131217,0.31988299579434193,1.0,0.4174546752538162,False,False,0.16647483638624305
baseline,head_screening,llama3_8b,,6.0,18.0,,,screened_vs_baseline,politeness.NOT_POLITE,True,50,50,50,0.0005250985265593044,0.0004959278489695862,0.0007580778944977775,0.0007476491306346802,-2.9170677589718252e-05,-0.1849292537757923,-8.188433189206989e-05,3.002918536367359e-06,-0.3324455110619623,0.07567226767864615,-1.307647293846307,0.19709524438221013,1.0,0.43555980717175713,False,False,0.2495185721316885
